Title,Year,DOI
H1 helix of colicin U causes phospholipid membrane permeation,2022,10.1016/j.bbamem.2022.183866
Emergence of Meropenem Resistance Among Cefotaxime Non-susceptible Streptococcus pneumoniae: Evidence and Challenges,2022,10.3389/fmicb.2021.810414
Identifying Different Mutation Sites Leading to Resistance to the Direct-Acting Antiviral (DAA) Sofosbuvir in Hepatitis C Virus Patients from Egypt,2022,10.3390/MICROORGANISMS10040679
"Antifungal activity of 2-chloro-N-phenylacetamide, docking and molecular dynamics studies against clinical isolates of Candida tropicalis and Candida parapsilosis",2022,10.1111/jam.15498
Linkage and driving mechanisms of antibiotic resistome in surface and ground water: Their responses to land use and seasonal variation,2022,10.1016/j.watres.2022.118279
"Occurrence, toxicity and adsorptive removal of the chloramphenicol antibiotic in water: a review",2022,10.1007/s10311-022-01416-x
Interrupted Time Series Analysis of Pediatric Infectious Diseases and the Consumption of Antibiotics in an Atlantic European Region during the SARS-CoV-2 Pandemic,2022,10.3390/antibiotics11020264
Genomic characterization of a carbapenem-resistant Citrobacter freundii cocarrying blaKPC-2 and blaNDM-1,2022,10.1016/j.jgar.2022.04.014
Immunoinformatics Approach Toward the Introduction of a Novel Multi-Epitope Vaccine Against Clostridium difficile,2022,10.3389/fimmu.2022.887061
Multiwalled Carbon Nanotubes Promote Bacterial Conjugative Plasmid Transfer,2022,10.1128/spectrum.00410-22
An Updated Model of the Divisome: Regulation of the Septal Peptidoglycan Synthesis Machinery by the Divisome,2022,10.3390/ijms23073537
Phage–Antibiotic Synergy Inhibited by Temperate and Chronic Virus Competition,2022,10.1007/s11538-022-01006-6
A Microfluidic Chip for Studies of the Dynamics of Antibiotic Resistance Selection in Bacterial Biofilms,2022,10.3389/fcimb.2022.896149
Designing a Recombinant Vaccine against Providencia rettgeri Using Immunoinformatics Approach,2022,10.3390/vaccines10020189
"Human Nasal Epithelial Cells Sustain Persistent SARS-CoV-2 Infection In Vitro, despite Eliciting a Prolonged Antiviral Response",2022,10.1128/MBIO.03436-21
The Roles of TNFR2 Signaling in Cancer Cells and the Tumor Microenvironment and the Potency of TNFR2 Targeted Therapy,2022,10.3390/cells11121952
Combination of in vivo phage therapy data with in silico model highlights key parameters for pneumonia treatment efficacy,2022,10.1016/j.celrep.2022.110825
Microbial fuel cell compared to a chemostat,2022,10.1016/j.chemosphere.2022.133967
Nutrient Gradients Mediate Complex Colony-Level Antibiotic Responses in Structured Microbial Populations,2022,10.3389/fmicb.2022.740259
Editorial: Phage Biology and Phage Therapy,2022,10.3389/fmicb.2022.891848
"Acridinium-conjugated aromatic heterocycles as highly potent FtsZ inhibitors: Design, synthesis, and biological evaluation",2022,10.1002/ardp.202100400
Physicochemical and Theoretical Characterization of a New Small Non-Metal Schiff Base with a Differential Antimicrobial Effect against Gram-Positive Bacteria,2022,10.3390/ijms23052553
Computational Insights and In Vitro Validation of Antibacterial Potential of Shikimate Pathway-Derived Phenolic Acids as NorA Efflux Pump Inhibitors,2022,10.3390/molecules27082601
"Application of reactive extraction for the separation of pseudomonic acids: Influencing factors, interfacial mechanism, and process modelling",2022,10.1002/cjce.24124
Second compartment widens plasmid invasion conditions: Two-compartment pair-formation model of conjugation in the gut,2022,10.1016/j.jtbi.2021.110937
Crizotinib Shows Antibacterial Activity against Gram-Positive Bacteria by Reducing ATP Production and Targeting the CTP Synthase PyrG,2022,10.1128/spectrum.00884-22
Antifungal activities of fluoroindoles against the postharvest pathogen Botrytis cinerea: In vitro and in silico approaches,2022,10.1016/j.ijfoodmicro.2021.109492
Identification of Potent DNA Gyrase Inhibitors Active against Mycobacterium tuberculosis,2022,10.1021/acs.jcim.1c01390
Immunoinformatics and Biophysics Approaches to Design a Novel Multi-Epitopes Vaccine Design against Staphylococcus auricularis,2022,10.3390/vaccines10050637
Pogostone Enhances the Antibacterial Activity of Colistin against MCR-1-Positive Bacteria by Inhibiting the Biological Function of MCR-1,2022,10.3390/molecules27092819
Deterministic and stochastic in-host tuberculosis models for bacterium-directed and host-directed therapy combination,2022,10.1093/imammb/dqac001
"Molecular insights into the differential efflux mechanism of Rv1634 protein, a multidrug transporter of major facilitator superfamily in Mycobacterium tuberculosis",2022,10.1002/prot.26253
Does plasmid-based beta-lactam resistance increase E. coli infections: Modelling addition and replacement mechanisms,2022,10.1371/journal.pcbi.1009875
Exploring the permeation of fluoroquinolone metalloantibiotics across outer membrane porins by combining molecular dynamics simulations and a porin-mimetic in vitro model,2022,10.1016/j.bbamem.2021.183838
Growth-Dependent Predation and Generalized Transduction of Antimicrobial Resistance by Bacteriophage,2022,10.1128/msystems.00135-22
Bacterial 2′-Deoxyguanosine Riboswitch Classes as Potential Targets for Antibiotics: A Structure and Dynamics Study,2022,10.3390/ijms23041925
Metallo-β-lactamases inhibitor fisetin attenuates meropenem resistance in NDM-1-producing Escherichia coli,2022,10.1016/j.ejmech.2022.114108
Simulated Intravenous versus Inhaled Tobramycin with or without Intravenous Ceftazidime Evaluated against Hypermutable Pseudomonas aeruginosa via a Dynamic Biofilm Model and Mechanism-Based Modeling,2022,10.1128/aac.02203-21
Recombination resolves the cost of horizontal gene transfer in experimental populations of Helicobacter pylori,2022,10.1073/pnas.2119010119
Pharmacodynamics of Meropenem and Tobramycin for Neonatal Meningoencephalitis: Novel Approaches to Facilitate the Development of New Agents to Address the Challenge of Antimicrobial Resistance,2022,10.1128/aac.02181-21
Electrospun poly(ω-pentadecalactone-co-ε-caprolactone)/gelatin/chitosan ternary nanofibers with antibacterial activity for treatment of skin infections,2022,10.1016/j.ejps.2021.106113
The Role of Integration Host Factor in Escherichia coli Persister Formation,2022,10.1128/MBIO.03420-21
Cefotaxime Exposure Selects Mutations within the CA-Domain of envZ Which Promote Antibiotic Resistance but Repress Biofilm Formation in Salmonella,2022,10.1128/spectrum.02145-21
RNA helicase DDX5 enables STAT1 mRNA translation and interferon signalling in hepatitis B virus replicating hepatocytes,2022,10.1136/gutjnl-2020-323126
Global dispersal and potential sources of antibiotic resistance genes in atmospheric remote depositions,2022,10.1016/j.envint.2022.107077
Drug Repurposing of the Unithiol: Inhibition of Metallo-β-Lactamases for the Treatment of Carbapenem-Resistant Gram-Negative Bacterial Infections,2022,10.3390/ijms23031834
Computational Development of Inhibitors of Plasmid-Borne Bacterial Dihydrofolate Reductase,2022,10.3390/antibiotics11060779
Role of internal loop dynamics in antibiotic permeability of outer membrane porins,2022,10.1073/pnas.2117009119
Multiscale Simulations Identify Origins of Differential Carbapenem Hydrolysis by the OXA-48 β-Lactamase,2022,10.1021/acscatal.1c05694
Computational Design of Inhibitors Targeting the Catalytic β Subunit of Escherichia coli FO F1-ATP Synthase,2022,10.3390/antibiotics11050557
A novel inhibitor of monooxygenase reversed the activity of tetracyclines against tet(X3)/tet(X4)-positive bacteria,2022,10.1016/j.ebiom.2022.103943
Ultra-deep long-read sequencing detects IS-mediated gene duplications as a potential trigger to generate arrays of resistance genes and a mechanism to induce novel gene variants such as blaCTX-M-243,2022,10.1093/jac/dkab407
"Metagenomic profiles of the resistome in subtropical estuaries: Co-occurrence patterns, indicative genes, and driving factors",2022,10.1016/j.scitotenv.2021.152263
Long-Term Interactions of Salmonella Enteritidis With a Lytic Phage for 21 Days in High Nutrients Media,2022,10.3389/fcimb.2022.897171
PK/PD modelling of enrofloxacin against Glaesserella parasuis infection in pigs,2022,10.1111/jvp.13055
Crystal structure and functional analysis of mycobacterial erythromycin resistance methyltransferase Erm38 reveals its RNA-binding site,2022,10.1016/j.jbc.2022.101571
Model architectures for bacterial membranes,2022,10.1007/s12551-021-00913-7
Phenotypic and Molecular Characterization of Carbapenem-Heteroresistant Bacteroides fragilis Strains,2022,10.3390/antibiotics11050590
Pharmacokinetics and Pharmacodynamics of Colistin Combined With Isopropoxy Benzene Guanidine Against mcr-1-Positive Salmonella in an Intestinal Infection Model,2022,10.3389/fmicb.2022.907116
Interactions of E. coli with algae and aquatic vegetation in natural waters,2022,10.1016/j.watres.2021.117952
Integrating In Vitro and In Silico Analysis of a Cationic Antimicrobial Peptide Interaction with Model Membranes of Colistin-Resistant Pseudomonas aeruginosa Strains,2022,10.3390/pharmaceutics14061248
GPCR-FEX: A Fluoride-Based Selection System for Rapid GPCR Screening and Engineering,2022,10.1021/acssynbio.1c00030
"Changes in fluidity of the E. coli outer membrane in response to temperature, divalent cations and polymyxin-B show two different mechanisms of membrane fluidity adaptation",2022,10.1111/febs.16358
Application of Semi-Mechanistic Pharmacokinetic and Pharmacodynamic Model in Antimicrobial Resistance,2022,10.3390/pharmaceutics14020246
The FDA-Approved Drug Cobicistat Synergizes with Remdesivir to Inhibit SARS-CoV-2 Replication in Vitro and Decreases Viral Titers and Disease Progression in Syrian Hamsters,2022,10.1128/mbio.03705-21
Allele-specific collateral and fitness effects determine the dynamics of fluoroquinolone resistance evolution,2022,10.1073/pnas.2121768119
Antibiotic Resistance via Bacterial Cell Shape-Shifting,2022,10.1128/mbio.00659-22
Multidrug-resistant tuberculosis control in Rwanda overcomes a successful clone that causes most disease over a quarter century,2022,10.1016/j.jctube.2022.100299
Structure and dynamics of SARS-CoV-2 proofreading exoribonuclease ExoN,2022,10.1073/pnas.2106379119
The antimicrobial cyclic peptide B2 combats multidrug resistant Acinetobacter baumannii infection,2022,10.1039/d1nj05353a
"Prediction of Maternal and Fetoplacental Concentrations of Cefazolin, Cefuroxime, and Amoxicillin during Pregnancy Using Bottom-Up Physiologically Based Pharmacokinetic Models",2022,10.1124/dmd.121.000711
Recent Advances in Computer-aided Antiviral Drug Design Targeting HIV-1 Integrase and Reverse Transcriptase Associated Ribonuclease H,2022,10.2174/0929867328666210708090123
Discerning in vitro pharmacodynamics from OD measurements: A model-based approach,2022,10.1016/j.compchemeng.2021.107617
Docking and Molecular Dynamic of Microalgae Compounds as Potential Inhibitors of Beta-Lactamase,2022,10.3390/ijms23031630
The Structural Basis of Mycobacterium tuberculosis RpoB Drug-Resistant Clinical Mutations on Rifampicin Drug Binding,2022,10.3390/molecules27030885
Artificial sweeteners stimulate horizontal transfer of extracellular antibiotic resistance genes through natural transformation,2022,10.1038/s41396-021-01095-6
"Three new inhibitors of class A β-lactamases evaluated by molecular docking and dynamics simulations methods: relebactam, enmetazobactam, and QPX7728",2022,10.1007/s00894-022-05073-3
Vaccinomics to Design a Multi-Epitopes Vaccine for Acinetobacter baumannii,2022,10.3390/ijerph19095568
Molecular Epidemiology and Transmission Dynamics of the HIV-1 Epidemic in Ethiopia: Epidemic Decline Coincided With Behavioral Interventions Before ART Scale-Up,2022,10.3389/fmicb.2022.821006
MxB Disrupts Hepatitis C Virus NS5A–CypA Complex: Insights From a Combined Theoretical and Experimental Approach,2022,10.3389/fmicb.2022.849084
Transcriptome Analysis of Pseudomonas aeruginosa Biofilm Infection in an Ex Vivo Pig Model of the Cystic Fibrosis Lung,2022,10.1128/aem.01789-21
Nemonoxacin Enhances Antibacterial Activity and Anti-Resistance Mutation Ability of Vancomycin against Methicillin-Resistant Staphylococcus aureus in an In Vitro Dynamic Pharmacokinetic/Pharmacodynamic Model,2022,10.1128/aac.01800-21
Microwave-assisted iron oxide process for efficient removal of tetracycline,2022,10.1016/j.jenvman.2022.114600
Primary and secondary clarithromycin resistance in Helicobacter pylori and mathematical modeling of the role of macrolides,2021,10.1038/s41467-021-22557-7
Design of Multiepitope Vaccine Construct Against Non-typhoidal Salmonellosis and its Characterization Using Immunoinformatics Approach,2021,10.1007/s10989-021-10256-2
Microbial colonization and resistome dynamics in food processing environments of a newly opened pork cutting industry during 1.5 years of activity,2021,10.1186/s40168-021-01131-9
Structural effects of HIV-1 subtype C integrase mutations on the activity of integrase strand transfer inhibitors in South African patients,2022,10.1080/07391102.2021.1972840
Study of the bioenergetics to identify the novel pathways as a drug target against Mycobacterium tuberculosis using Petri net,2021,10.1016/j.biosystems.2021.104509
Bacterial survivors: evaluating the mechanisms of antibiotic persistence,2022,10.1099/mic.0.001266
Evaluation of ESBL resistance dynamics in Escherichia coli isolates by mathematical modeling,2022,10.1515/phys-2022-0054
Design principles of collateral sensitivity-based dosing strategies,2021,10.1038/s41467-021-25927-3
Investigation of the antimicrobial activities of various antimicrobial agents on Streptococcus Mutans Sortase A through computer-aided drug design (CADD) approaches,2021,10.1016/j.cmpb.2021.106454
Risk compensation after HIV-1 vaccination may accelerate viral adaptation and reduce cost-effectiveness: a modeling study,2021,10.1038/s41598-021-85487-w
Fast bacterial growth reduces antibiotic accumulation and efficacy,2022,10.7554/ELIFE.74062
Structure of the Acinetobacter baumannii PmrA receiver domain and insights into clinical mutants affecting DNA binding and promoting colistin resistance,2021,10.1093/jb/mvab102
"Good microbes, bad genes? The dissemination of antimicrobial resistance in the human microbiome",2022,10.1080/19490976.2022.2055944
Understanding the complexities of antibiotic prescribing behaviour in acute hospitals: a systematic review and meta-ethnography,2021,10.1186/s13690-021-00624-1
A silent network’s resounding success: how mutations of core metabolic genes confer antibiotic resistance,2021,10.1038/s41392-021-00717-x
"Synthesis, antimicrobial, SAR, PASS, molecular docking, molecular dynamics and pharmacokinetics studies of 5′-O-uridine derivatives bearing acyl moieties: POM study and identification of the pharmacophore sites",2022,10.1080/15257770.2022.2096898
Analyzing the effect of mutations in SARS-CoV2 papain-like protease from Saudi isolates on protein structure and drug-protein binding: Molecular modelling and dynamics studies,2022,10.1016/j.sjbs.2021.09.028
Near future perspective of esbl-producing klebsiella pneumoniae strains using mathematical modeling,2022,10.32604/cmes.2022.016957
Quantitative biology of survival under antibiotic treatments,2021,10.1016/j.mib.2021.10.007
Molecular Mechanism of Staphylococcus xylosus Resistance Against Tylosin and Florfenicol,2022,10.2147/IDR.S379264
An adaptive biosystems engineering approach towards modeling the soluble-to-insoluble phase transition of clofazimine,2022,10.3390/pharmaceutics14010017
Pathogen invasion-dependent tissue reservoirs and plasmid-encoded antibiotic degradation boost plasmid spread in the gut,2021,10.7554/eLife.69744
Non-woven infection prevention fabrics coated with biobased cranberry extracts inactivate enveloped viruses such as SARS-CoV-2 and multidrug-resistant bacteria,2021,10.3390/ijms222312719
In vitro and in silico analysis of Thymus serpyllum essential oil as bioactivity enhancer of antibacterial and antifungal agents,2022,10.1080/07391102.2021.1943530
Molecular Basis of Ca(II)-Induced Tetramerization and Transition-Metal Sequestration in Human Calprotectin,2021,10.1021/jacs.1c06402
Amplify antimicrobial photo dynamic therapy efficacy with poly-beta-amino esters (PBAEs),2021,10.1038/s41598-021-86773-3
Comparative genomics and pangenomics of vancomycin-resistant and susceptible Enterococcus faecium from Irish hospitals,2022,10.1099/jmm.0.001590
Wet-dry cycles protect surface-colonizing bacteria from major antibiotic classes,2022,10.1038/s41396-021-01051-4
Structure-activity relationship studies for inhibitors for vancomycin-resistant Enterococcus and human carbonic anhydrases,2022,10.1080/14756366.2022.2092729
Mathematical Modelling of Pseudomonas aeruginosa L-forms Reveals Complex Interplay Between Host Defence Mechanisms and Putative Treatments,2022,10.3389/fsysb.2022.899990
Emergence of Ceftazidime–Avibactam Resistance and Decreased Virulence in Carbapenem-Resistant ST11 Klebsiella pneumoniae During Antibiotics Treatment,2022,10.2147/IDR.S387187
A Novel Polymeric Nanohybrid Antimicrobial Engineered by Antimicrobial Peptide MccJ25 and Chitosan Nanoparticles Exerts Strong Antibacterial and Anti-Inflammatory Activities,2022,10.3389/fimmu.2021.811381
Unblinding the watchmaker: cancer treatment and drug design in the face of evolutionary pressure,2022,10.1080/17460441.2022.2114454
Tissue compartmentalization enables Salmonella persistence during chemotherapy,2021,10.1073/pnas.2113951118
In Silico and in Vitro Screening of Natural Compounds as Broad-Spectrum β -Lactamase Inhibitors against Acinetobacter baumannii New Delhi Metallo- β -lactamase-1 (NDM-1),2022,10.1155/2022/4230788
In silico modeling revealed new insights into the mechanism of action of enzyme 2'-5'-oligoadenylate synthetase in cattle,2022,10.1080/07391102.2021.2001373
Investigating the oxa variants of eskape pathogens,2021,10.3390/antibiotics10121539
"Detection and characterization of VIM-52, a new variant of VIM-1 from a klebsiella pneumoniae clinical isolate",2021,10.1128/AAC.02660-20
Antimicrobial peptides and the gut microbiome in inflammatory bowel disease,2021,10.3748/wjg.v27.i43.7402
Mathematical modeling of cinnamon (Cinnamomum verum) bark oil release from agar/PVA biocomposite film for antimicrobial food packaging: The effects of temperature and relative humidity,2021,10.1016/j.foodchem.2021.130306
Mechanisms of antibiotic action shape the fitness landscapes of resistance mutations,2022,10.1016/j.csbj.2022.08.030
Bacterial Gut Microbiota and Infections During Early Childhood,2022,10.3389/fmicb.2021.793050
Tetraploidy accelerates adaptation under drug selection in a fungal pathogen,2022,10.3389/ffunb.2022.984377
Acinetobacter baylyi regulates type IV pilus synthesis by employing two extension motors and a motor protein inhibitor,2021,10.1038/s41467-021-24124-6
Monitoring and Early Warning Analysis of the Epidemic Situation of Escherichia coli Based on Big Data Technology and Cloud Computing,2022,10.1155/2022/8739447
Dose Optimization of Combined Linezolid and Fosfomycin against Enterococcus by Using an In Vitro Pharmacokinetic/ Pharmacodynamic Model,2021,10.1128/SPECTRUM.00871-21
Probing intermolecular interactions and binding stability of antimicrobial peptides with beta-lactamase of Klebsiella aerogenes by comparing FDA approved beta-lactam drugs: a docking and molecular dynamics approach,2022,10.1080/07391102.2021.1993340
Identification and validation of potent Mycobacterial proteasome inhibitor from Enamine library,2022,10.1080/07391102.2021.1914173
Variability in the Responses of Hepatitis B Virus D-Subgenotypes to Antiviral Therapy: Designing Pan-D-Subgenotypic Reverse Transcriptase Inhibitors,2022,10.1128/JVI.01800-21
The gossip paradox: Why do bacteria share genes?,2022,10.3934/mbe.2022257
Modeling the replication and transfer dynamics of bacterial plasmids in antibiotic resistance,2022,
Longitudinal Sampling Reveals Persistence of and Genetic Diversity in Extended-Spectrum Cephalosporin-Resistant Escherichia coli From Norwegian Broiler Production,2021,10.3389/fmicb.2021.795127
"Diversity distribution, driving factors and assembly mechanisms of free-living and particle-associated bacterial communities at a subtropical marginal sea",2021,10.3390/microorganisms9122445
Functional characterisation of bile metagenome: Study of metagenomic dark matter,2021,10.3390/microorganisms9112201
Drivers of HIV-1 drug resistance to non-nucleoside reverse-transcriptase inhibitors (NNRTIs) in nine southern African countries: a modelling study,2021,10.1186/s12879-021-06757-6
Variations in antibiotic resistance genes and removal mechanisms induced by C/N ratio of substrate during composting,2021,10.1016/j.scitotenv.2021.149288
The Veterinary Anti-Parasitic Selamectin Is a Novel Inhibitor of the Mycobacterium tuberculosis DprE1 Enzyme,2022,10.3390/ijms23020771
Encapsulation of iron nanoparticles with magnesium hydroxide shell for remarkable removal of ciprofloxacin from contaminated water,2022,10.1016/j.jcis.2021.07.154
Carfilzomib as a potential inhibitor of NADH-dependent enoyl-acyl carrier protein reductases of Klebsiella pneumoniae and Mycobacterium tuberculosis as a drug target enzyme: insights from molecular docking and molecular dynamics,2022,10.1080/07391102.2020.1852966
Institutional governance and responsiveness to antimicrobial resistance: A qualitative study of Australian hospital executives,2021,10.1136/bmjopen-2021-055215
Dimensionless parameter predicts bacterial prodrug success,2022,10.15252/msb.202110495
Conjugative plasmid transfer is limited by prophages but can be overcome by high conjugation rates,2022,10.1098/rstb.2020.0470
Predation Strategies of the Bacterium Bdellovibrio bacteriovorus Result in Overexploitation and Bottlenecks,2022,10.1128/AEM.01082-21
"CoMFA Topomer, CoMFA, CoMSIA, HQSAR, docking molecular, dynamique study and ADMET study on phenyloxylpropyl isoxazole derivatives for coxsackie virus B3 virus inhibitors activity",2022,10.48317/IMIST.PRSM/morjchem-v10i4.34319
Dynamic PET-facilitated modeling and high-dose rifampin regimens for Staphylococcus aureus orthopedic implant-associated infections,2021,10.1126/scitranslmed.abl6851
  In silico investigation of riboswitches in fungi: structural and dynamical insights into TPP riboswitches in Aspergillus oryzae,2022,10.1080/15476286.2021.2015174
Temporal Transcriptome Analysis Suggests Modulation of Key Pathways and Hub Genes in a Mice Model of Multi-Drug Resistant (MDR) Pseudomonas aeruginosa Endophthalmitis,2022,10.1080/02713683.2022.2124276
Dual RNAseq highlights the kinetics of skin microbiome and fish host responsiveness to bacterial infection,2021,10.1186/s42523-021-00097-1
Antibiotic Self-Medication and Antibiotic Resistance: Multilevel Regression Analysis of Repeat Cross-Sectional Survey Data in Europe,2021,10.18335/REGION.V8I2.339
Inhibition and disruption of amyloid formation by the antibiotic levofloxacin: A new direction for antibiotics in an era of multi-drug resistance,2021,10.1016/j.abb.2021.109077
Identification of novel SARS-CoV-2 RNA dependent RNA polymerase (RdRp) inhibitors: From in silico screening to experimentally validated inhibitory activity,2022,10.1016/j.csbj.2022.02.001
Identification and characterization of mutations in the SARS-CoV-2 RNA-dependent RNA polymerase as a promising antiviral therapeutic target,2021,10.1007/s00203-021-02527-9
Reductive inactivation of the hemiaminal pharmacophore for resistance against tetrahydroisoquinoline antibiotics,2021,10.1038/s41467-021-27404-3
Modeling the Influence of Vaccine Administration on COVID-19 Testing Strategies,2021,10.3390/v13122546
"Higher-order effects, continuous species interactions, and trait evolution shape microbial spatial dynamics",2022,10.1073/pnas.2020956119
Ceftazidime-avibactam based combinations against carbapenemase producing Klebsiella pneumoniae harboring hypervirulence plasmids,2022,10.1016/j.csbj.2022.07.017
Modeling bacterial resistance to antibiotics: bacterial conjugation and drug effects,2021,10.1186/s13662-021-03423-8
Molecular Modeling of the Interaction of Taxifolin with Quorum Sensing Regulator LasR of Pseudomonas aeruginosa,2022,10.1007/978-3-030-92328-0_56
"Blocking drug efflux mechanisms facilitate genome engineering process in hypercellulolytic fungus, Penicillium funiculosum NCIM1228",2021,10.1186/s13068-021-01883-4
Mutations in passive residues modulate 3D-structure of NDM (New Delhi metallo-β-lactamase) protein that endue in drug resistance: a MD simulation approach,2022,10.1080/07391102.2021.1930165
Evolutionary Pathways and Trajectories in Antibiotic Resistance,2021,10.1128/CMR.00050-19
Variability of plasmid fitness effects contributes to plasmid persistence in bacterial communities,2021,10.1038/s41467-021-22849-y
The MocR/GabR Ectoine and Hydroxyectoine Catabolism Regulator EnuR: Inducer and DNA Binding,2021,10.3389/fmicb.2021.764731
Antifungal activity of n-(4-halobenzyl)amides against candida spp. and molecular modeling studies,2022,10.3390/ijms23010419
Development of potential proteasome inhibitors against Mycobacterium tuberculosis,2022,10.1080/07391102.2020.1835722
"RNR inhibitor binding studies of Chlamydia felis: insights from in silico molecular modeling, docking, and simulation studies",2022,10.1080/07391102.2021.1930160
Nationwide surveillance in Thailand revealed genotype-dependent dissemination of carbapenem-resistant Enterobacterales,2022,10.1099/mgen.0.000797
Computational evaluation of modified peptides from human neutrophil peptide 1 (HNP-1),2022,10.1080/07391102.2020.1823249
Antagonism between killer yeast strains as an experimental model for biological nucleation dynamics,2021,10.7554/eLife.62932
Cardiolipin prevents pore formation in phosphatidylglycerol bacterial membrane models,2021,10.1002/1873-3468.14206
Mathematical Models of Plasmid Population Dynamics,2021,10.3389/fmicb.2021.606396
"Anatomy of an extensively drug-resistant Klebsiella pneumoniae outbreak in Tuscany, Italy",2021,10.1073/pnas.2110227118
Structure-Function Relationships in the Human P-Glycoprotein (ABCB1): Insights from Molecular Dynamics Simulations,2021,10.3390/ijms23010362
"From surviving to thriving, the assembly processes of microbial communities in stone biodeterioration: A case study of the West Lake UNESCO World Heritage area in China",2022,10.1016/j.scitotenv.2021.150395
RNA nucleotide methylation: 2021 update,2022,10.1002/wrna.1691
Probing the dual inhibitory mechanisms of novel thiophenecarboxamide derivatives against Mycobacterium tuberculosis PyrG and PanK: an insight from biomolecular modeling study,2022,10.1080/07391102.2020.1844055
Molecular docking simulation studies identifies potential natural product derived-antiwolbachial compounds as filaricides against onchocerciasis,2021,10.3390/biomedicines9111682
Infection dynamics and persistence of hepatitis E virus on pig farms – a review,2021,10.1186/s40813-021-00189-z
Competition for dominance within replicating quasispecies during prolonged SARS-CoV-2 infection in an immunocompromised host,2022,10.1093/ve/veac042
Major vault protein inhibits porcine reproductive and respiratory syndrome virus infection in crl2843cd163 cell lines and primary porcine alveolar macrophages,2021,10.3390/v13112267
Protein Dynamics and Substrate Protonation States Mediate the Catalytic Action of trans-4-Hydroxy- l -Proline Dehydratase,2021,10.1021/acs.jpcb.1c05320
Recent and future advances in the chemoenzymatic synthesis of homogeneous glycans for bacterial glycoconjugate vaccine development,2021,10.3390/vaccines9091021
Biphasic regulation of transcriptional surge generated by the gene feedback loop in a two-component system,2021,10.1093/bioinformatics/btab138
"Taxifolin, an Inhibitor of Sortase A, Interferes With the Adhesion of Methicillin-Resistant Staphylococcal aureus",2021,10.3389/fmicb.2021.686864
"A comprehensive computer aided vaccine design approach to propose a multi-epitopes subunit vaccine against genus klebsiella using pan-genomics, reverse vaccinology, and biophysical techniques",2021,10.3390/vaccines9101087
Pharmacodynamics of ceftazidime plus tobramycin combination dosage regimens against hypermutable Pseudomonas aeruginosa isolates at simulated epithelial lining fluid concentrations in a dynamic in vitro infection model,2021,10.1016/j.jgar.2021.04.021
Market forces determine the distribution of a leaky function in a simple microbial community,2021,10.1073/pnas.2109813118
Antisense peptide nucleic acid inhibits the growth of KPC-producing Klebsiella pneumoniae strain,2021,10.1016/j.resmic.2021.103837
Defensive hypervariable regions confer superinfection exclusion in microviruses,2021,10.1073/pnas.2102786118
Antibiotic Breakdown by Susceptible Bacteria Enhances the Establishment of β-Lactam Resistant Mutants,2021,10.3389/fmicb.2021.698970
Influence of ABC transporters on the excretion of ciprofloxacin assessed with PET imaging in mice,2021,10.1016/j.ejps.2021.105854
Filamentous bacteriophages and the competitive interaction between pseudomonas aeruginosa strains under antibiotic treatment: A modeling study,2021,10.1128/mSystems.00193-21
"A Review of Using Mathematical Modeling to Improve Our Understanding of Bacteriophage, Bacteria, and Eukaryotic Interactions",2021,10.3389/fmicb.2021.724767
Molecular Basis of Bicyclic Boronate β-Lactamase Inhibitors of Ultrabroad Efficacy – Insights From Molecular Dynamics Simulation Studies,2021,10.3389/fmicb.2021.721826
Drugs resistance against viral diseases,2021,10.1007/978-3-030-76320-6_3
Functional Mapping of Phenotypic Plasticity of Staphylococcus aureus Under Vancomycin Pressure,2021,10.3389/fmicb.2021.696730
Modeling the ecology of parasitic plasmids,2021,10.1038/s41396-021-00954-6
Separation of donor and recipient microbial diversity allows determination of taxonomic and functional features of gut microbiota restructuring following fecal transplantation,2021,10.1128/mSystems.00811-21
Nonnutritive sweeteners can promote the dissemination of antibiotic resistance through conjugative gene transfer,2021,10.1038/s41396-021-00909-x
Nanocapsule designs for antimicrobial resistance,2021,10.1039/d0nr08146a
"Rutin, A Natural Inhibitor of IGPD Protein, Partially Inhibits Biofilm Formation in Staphylococcus xylosus ATCC700404 in vitro and in vivo",2021,10.3389/fphar.2021.728354
Evidence that specific interactions play a role in the cholesterol sensitivity of G protein-coupled receptors,2021,10.1016/j.bbamem.2021.183557
New insights into human cytomegalovirus pul52 structure,2021,10.3390/v13081638
Integrated metagenomic and metatranscriptomic analyses of ultraviolet disinfection effects on antibiotic resistance genes and bacterial communities during wastewater treatment,2021,10.1007/s10646-020-02313-1
Progress and challenges in the comprehensive management of chronic viral hepatitis: Key ways to achieve the elimination,2021,10.3748/wjg.v27.i26.4004
Individual bacteria in structured environments rely on phenotypic resistance to phage,2021,10.1371/journal.pbio.3001406
Degradation of antibiotic resistance genes and mobile gene elements in dairy manure anerobic digestion,2021,10.1371/journal.pone.0254836
Computational Approach to study the effect of point mutations in the development of antifungal resistance to Azoles and Flucytosine Drugs in Candida auris,2021,10.34256/irjmt2144
"Molecular docking analysis of the T450A mutation of the gene RpoB mycobacterium leprae from leprosy patients in Papua, west Papua and north Maluku, Indonesia",2021,10.52711/0974-360X.2021.00619
Antimicrobial peptide induced colloidal transformations in bacteria-mimetic vesicles: Combining in silico tools and experimental methods,2021,10.1016/j.jcis.2021.03.060
