title,year,doi,source,article_key
Reductive inactivation of the hemiaminal pharmacophore for resistance against tetrahydroisoquinoline antibiotics,2021,10.1038/s41467-021-27404-3,Scopus,10.1038/s41467-021-27404-3
Regional sequencing collaboration reveals persistence of the t12 vibrio cholerae o1 lineage in west africa,2021,10.7554/eLife.65159,Scopus,10.7554/elife.65159
Risk compensation after HIV-1 vaccination may accelerate viral adaptation and reduce cost-effectiveness: a modeling study,2021,10.1038/s41598-021-85487-w,Scopus,10.1038/s41598-021-85487-w
"Rutin, A Natural Inhibitor of IGPD Protein, Partially Inhibits Biofilm Formation in Staphylococcus xylosus ATCC700404 in vitro and in vivo",2021,10.3389/fphar.2021.728354,Scopus,10.3389/fphar.2021.728354
Safety of a Novel Listeria monocytogenes-Based Vaccine Vector Expressing NcSAG1 (Neospora caninum Surface Antigen 1),2021,10.3389/fcimb.2021.675219,Scopus,10.3389/fcimb.2021.675219
SARS-CoV-2 variants of concern: the knowns and unknowns,2021,10.1016/j.accpm.2021.100868,Scopus,10.1016/j.accpm.2021.100868
Screening of natural compounds for identification of novel inhibitors against β-lactamase CTX-M-152 reported among Kluyvera georgiana isolates: An in vitro and in silico study,2021,10.1016/j.micpath.2020.104688,Scopus,10.1016/j.micpath.2020.104688
Stimulator of interferon gene (STING) and interferon regulatory factor (IRF) are crucial for shrimp antiviral defense against WSSV infection,2021,10.1016/j.fsi.2021.08.016,Scopus,10.1016/j.fsi.2021.08.016
Stochastic response of bacterial cells to antibiotics: its mechanisms and implications for population and evolutionary dynamics: Stochastic response of bacterial cells to antibiotics,2021,10.1016/j.mib.2021.07.002,Scopus,10.1016/j.mib.2021.07.002
Structural and kinetic insights into HIV-1 reverse transcriptase inhibition by farnesiferol C,2021,10.1016/j.ijbiomac.2021.01.173,Scopus,10.1016/j.ijbiomac.2021.01.173
"Structure-Based Design and Discovery of Pyridyl-Bearing Fused Bicyclic HIV-1 Inhibitors: Synthesis, Biological Characterization, and Molecular Modeling Studies",2021,10.1021/acs.jmedchem.1c00987,Scopus,10.1021/acs.jmedchem.1c00987
Structures of Neisseria gonorrhoeae MtrR-operator complexes reveal molecular mechanisms of DNA recognition and antibiotic resistance-conferring clinical mutations,2021,10.1093/nar/gkab213,Scopus,10.1093/nar/gkab213
Structure–function relationship study of a secretory amoebic phosphatase: A computational-experimental approach,2021,10.3390/ijms22042164,Scopus,10.3390/ijms22042164
Study of the bioenergetics to identify the novel pathways as a drug target against Mycobacterium tuberculosis using Petri net,2021,10.1016/j.biosystems.2021.104509,Scopus,10.1016/j.biosystems.2021.104509
Synergistical Starvation and Chemo-Dynamic Therapy for Combating Multidrug-Resistant Bacteria and Accelerating Diabetic Wound Healing,2021,10.1002/adhm.202100716,Scopus,10.1002/adhm.202100716
"Taxifolin, an Inhibitor of Sortase A, Interferes With the Adhesion of Methicillin-Resistant Staphylococcal aureus",2021,10.3389/fmicb.2021.686864,Scopus,10.3389/fmicb.2021.686864
Tetracycline adsorption by tilapia fish bone-based biochar: Mass transfer assessment and fixed-bed data prediction by hybrid statistical-phenomenological modeling,2021,10.1016/j.jclepro.2020.123775,Scopus,10.1016/j.jclepro.2020.123775
The amazing world of idps in human diseases,2021,10.3390/biom11020333,Scopus,10.3390/biom11020333
The classification of bacterial survival strategies in the presence of antimicrobials,2021,10.1016/j.micpath.2021.104901,Scopus,10.1016/j.micpath.2021.104901
The Estimation of Transmitted Drug Resistance Mutation Strains Probability in the Treatment of HIV Using the Beta-Binomial Model,2021,10.1089/aid.2020.0166,Scopus,10.1089/aid.2020.0166
The evolution of plasmid transfer rate in bacteria and its effect on plasmid persistence,2021,10.1086/716063,Scopus,10.1086/716063
The impact of Gag non-cleavage site mutations on HIV-1 viral fitness from integrative modelling and simulations,2021,10.1016/j.csbj.2020.12.022,Scopus,10.1016/j.csbj.2020.12.022
The MocR/GabR Ectoine and Hydroxyectoine Catabolism Regulator EnuR: Inducer and DNA Binding,2021,10.3389/fmicb.2021.764731,Scopus,10.3389/fmicb.2021.764731
Toward structure-based drug design against the epidermal growth factor receptor (EGFR),2021,10.1016/j.drudis.2020.10.007,Scopus,10.1016/j.drudis.2020.10.007
"Triclosan Induced Oxidative Stress, Estrogenicity, Mutagenicity, Carcinogenicity, and Genotoxicity: A Novel Therapeutic Approach",2021,10.15419/bmrat.v8i12.712,Scopus,10.15419/bmrat.v8i12.712
Understanding of the mechanism of extracellular polymeric substances of aerobic granular sludge against tetracycline from the perspective of fluorescence properties,2021,10.1016/j.scitotenv.2020.144054,Scopus,10.1016/j.scitotenv.2020.144054
Understanding patterns of hiv multi-drug resistance through models of temporal and spatial drug heterogeneity,2021,10.7554/eLife.69032,Scopus,10.7554/elife.69032
Understanding the mechanism of HIV-1 protease inhibition by monoclonal antibodies,2021,10.1016/j.jmgm.2020.107826,Scopus,10.1016/j.jmgm.2020.107826
Urban ponds as hotspots of antibiotic resistome in the urban environment,2021,10.1016/j.jhazmat.2020.124008,Scopus,10.1016/j.jhazmat.2020.124008
Use of Artificial Intelligence in Research and Clinical Decision Making for Combating Mycobacterial Diseases,2021,10.1007/978-981-16-0811-7_9,Scopus,10.1007/978-981-16-0811-7_9
Using cryo-EM to understand antimycobacterial resistance in the catalase-peroxidase (KatG) from Mycobacterium tuberculosis,2021,10.1016/j.str.2020.12.008,Scopus,10.1016/j.str.2020.12.008
Validation of the mechano-bactericidal mechanism of nanostructured surfaces with finite element simulation,2021,10.1016/j.colsurfb.2021.111929,Scopus,10.1016/j.colsurfb.2021.111929
Variations in antibiotic resistance genes and removal mechanisms induced by C/N ratio of substrate during composting,2021,10.1016/j.scitotenv.2021.149288,Scopus,10.1016/j.scitotenv.2021.149288
Virtual alanine scan of the main protease active site in severe acute respiratory syndrome coronavirus 2,2021,10.3390/ijms22189837,Scopus,10.3390/ijms22189837
Visualizing the nonlinear changes of a drug-proton antiporter from inward-open to occluded state,2021,10.1016/j.bbrc.2020.11.096,Scopus,10.1016/j.bbrc.2020.11.096
Within-host bacterial growth dynamics with both mutation and horizontal gene transfer,2021,10.1007/s00285-021-01571-9,Scopus,10.1007/s00285-021-01571-9
A Novel Capsule Network with Attention Routing to Identify Prokaryote Phosphorylation Sites,2022,10.3390/biom12121854,Scopus,10.3390/biom12121854
A Novel Polymeric Nanohybrid Antimicrobial Engineered by Antimicrobial Peptide MccJ25 and Chitosan Nanoparticles Exerts Strong Antibacterial and Anti-Inflammatory Activities,2022,10.3389/fimmu.2021.811381,Scopus,10.3389/fimmu.2021.811381
A spatial vaccination strategy to reduce the risk of vaccine-resistant variants,2022,10.1371/journal.pcbi.1010391,Scopus,10.1371/journal.pcbi.1010391
A Unimolecular System Combining Efficient Inhibition of NDM-1 by Coordination Interactions with High ROS for Synergistically Tackling Drug-Resistant Bacteria,2022,10.1002/admi.202201329,Scopus,10.1002/admi.202201329
Acetylation of Lactate Dehydrogenase Negatively Regulates the Acidogenicity of Streptococcus mutans,2022,10.1128/mbio.02013-22,Scopus,10.1128/mbio.02013-22
"Acridinium-conjugated aromatic heterocycles as highly potent FtsZ inhibitors: Design, synthesis, and biological evaluation",2022,10.1002/ardp.202100400,Scopus,10.1002/ardp.202100400
An Updated Model of the Divisome: Regulation of the Septal Peptidoglycan Synthesis Machinery by the Divisome,2022,10.3390/ijms23073537,Scopus,10.3390/ijms23073537
Analysis of a diffusive HBV model with logistic proliferation and non-cytopathic antiviral mechanisms,2022,10.1016/j.cnsns.2021.106110,Scopus,10.1016/j.cnsns.2021.106110
Antifungal activities of fluoroindoles against the postharvest pathogen Botrytis cinerea: In vitro and in silico approaches,2022,10.1016/j.ijfoodmicro.2021.109492,Scopus,10.1016/j.ijfoodmicro.2021.109492
"Antifungal activity of 2-chloro-N-phenylacetamide, docking and molecular dynamics studies against clinical isolates of Candida tropicalis and Candida parapsilosis",2022,10.1111/jam.15498,Scopus,10.1111/jam.15498
Antimicrobial mechanisms of biomaterials: from macro to nano,2022,10.1039/d2bm00472k,Scopus,10.1039/d2bm00472k
Antimicrobial-resistant Neisseria gonorrhoeae can be targeted using inhibitors against evolutionary conservedl-asparaginase,2022,10.1002/jcb.30271,Scopus,10.1002/jcb.30271
"Application of reactive extraction for the separation of pseudomonic acids: Influencing factors, interfacial mechanism, and process modelling",2022,10.1002/cjce.24124,Scopus,10.1002/cjce.24124
Application of α-Fe2O3 nanoparticles in controlling antibiotic resistance gene transport and interception in porous media,2022,10.1016/j.scitotenv.2022.155271,Scopus,10.1016/j.scitotenv.2022.155271
Bacterial Gut Microbiota and Infections During Early Childhood,2022,10.3389/fmicb.2021.793050,Scopus,10.3389/fmicb.2021.793050
Bacterial survivors: evaluating the mechanisms of antibiotic persistence,2022,10.1099/mic.0.001266,Scopus,10.1099/mic.0.001266
Binding mechanism of two PaDBS1 derived peptides with different phospholipid membranes and its coarse-grained molecular dynamics analysis,2022,10.1140/epjp/s13360-022-03087-7,Scopus,10.1140/epjp/s13360-022-03087-7
Biogeographical Patterns of Bacterial Communities and Their Antibiotic Resistomes in the Inland Waters of Southeast China,2022,10.1128/spectrum.00406-22,Scopus,10.1128/spectrum.00406-22
Bisphenols Promote the Pheromone-Responsive Plasmid-Mediated Conjugative Transfer of Antibiotic Resistance Genes in Enterococcus faecalis,2022,10.1021/acs.est.2c05349,Scopus,10.1021/acs.est.2c05349
Carbapenem resistance gene crisis in A. baumannii: a computational analysis,2022,10.1186/s12866-022-02706-8,Scopus,10.1186/s12866-022-02706-8
Carfilzomib as a potential inhibitor of NADH-dependent enoyl-acyl carrier protein reductases of Klebsiella pneumoniae and Mycobacterium tuberculosis as a drug target enzyme: insights from molecular docking and molecular dynamics,2022,10.1080/07391102.2020.1852966,Scopus,10.1080/07391102.2020.1852966
Ceftazidime-avibactam based combinations against carbapenemase producing Klebsiella pneumoniae harboring hypervirulence plasmids,2022,10.1016/j.csbj.2022.07.017,Scopus,10.1016/j.csbj.2022.07.017
"Changes in fluidity of the E. coli outer membrane in response to temperature, divalent cations and polymyxin-B show two different mechanisms of membrane fluidity adaptation",2022,10.1111/febs.16358,Scopus,10.1111/febs.16358
Colonization dynamics of extended-spectrum beta-lactamase-producing Enterobacterales in the gut of Malawian adults,2022,10.1038/s41564-022-01216-7,Scopus,10.1038/s41564-022-01216-7
Combined in silico approach and whole genome sequencing: Acinetobacter baumannii ST218 isolate harboring ADC-73 β-lactamase which has a similar C-loop with ADC-56 and ADC-68 β-lactamase,2022,10.1016/j.jmgm.2022.108195,Scopus,10.1016/j.jmgm.2022.108195
"CoMFA Topomer, CoMFA, CoMSIA, HQSAR, docking molecular, dynamique study and ADMET study on phenyloxylpropyl isoxazole derivatives for coxsackie virus B3 virus inhibitors activity",2022,10.48317/IMIST.PRSM/morjchem-v10i4.34319,Scopus,10.48317/imist.prsm/morjchem-v10i4.34319
Common Dynamic Determinants Govern Quorum Quenching Activity in N-Terminal Serine Hydrolases,2022,10.1021/acscatal.2c00569,Scopus,10.1021/acscatal.2c00569
Comparative genomics and pangenomics of vancomycin-resistant and susceptible Enterococcus faecium from Irish hospitals,2022,10.1099/jmm.0.001590,Scopus,10.1099/jmm.0.001590
Competition for dominance within replicating quasispecies during prolonged SARS-CoV-2 infection in an immunocompromised host,2022,10.1093/ve/veac042,Scopus,10.1093/ve/veac042
Computational and data mining studies to understand the distribution and dynamics of Temoneria (TEM) β-lactamase and their interaction with β-lactam and β-lactamase inhibitors,2022,10.1016/j.envpol.2022.120289,Scopus,10.1016/j.envpol.2022.120289
Computational approach to attenuate virulence of Pseudomonas aeruginosa through bioinspired silver nanoparticles,2022,10.1007/s13205-022-03367-0,Scopus,10.1007/s13205-022-03367-0
Computational Development of Inhibitors of Plasmid-Borne Bacterial Dihydrofolate Reductase,2022,10.3390/antibiotics11060779,Scopus,10.3390/antibiotics11060779
Computational evaluation of modified peptides from human neutrophil peptide 1 (HNP-1),2022,10.1080/07391102.2020.1823249,Scopus,10.1080/07391102.2020.1823249
Computational Modeling of Macrophage Iron Sequestration during Host Defense against Aspergillus,2022,10.1128/msphere.00074-22,Scopus,10.1128/msphere.00074-22
Contingency and Entrenchment of Drug-Resistance Mutations in HIV Viral Proteins,2022,10.1021/acs.jpcb.2c06123,Scopus,10.1021/acs.jpcb.2c06123
Continuous antibiotic attenuation in algal membrane photobioreactor: Performance and kinetics,2022,10.1016/j.jhazmat.2022.128910,Scopus,10.1016/j.jhazmat.2022.128910
Deciphering the mechanisms shaping the plastisphere antibiotic resistome on riverine microplastics,2022,10.1016/j.watres.2022.119192,Scopus,10.1016/j.watres.2022.119192
"Design, synthesis and biological evaluation of biphenyl-benzamides as potent FtsZ inhibitors",2022,10.1016/j.ejmech.2022.114553,Scopus,10.1016/j.ejmech.2022.114553
Designing a Recombinant Vaccine against Providencia rettgeri Using Immunoinformatics Approach,2022,10.3390/vaccines10020189,Scopus,10.3390/vaccines10020189
Deterministic assembly process dominates bacterial antibiotic resistome in wastewater effluents receiving river,2022,10.1007/s11356-022-22096-8,Scopus,10.1007/s11356-022-22096-8
Development of Hydroxamic Acid Compounds for Inhibition of Metallo-β-Lactamase from Bacillus anthracis,2022,10.3390/ijms23169163,Scopus,10.3390/ijms23169163
Development of potential proteasome inhibitors against Mycobacterium tuberculosis,2022,10.1080/07391102.2020.1835722,Scopus,10.1080/07391102.2020.1835722
Distinct mode of membrane interaction and disintegration by diverse class of antimicrobial peptides,2022,10.1016/j.bbamem.2022.184047,Scopus,10.1016/j.bbamem.2022.184047
Drug Repurposing of the Unithiol: Inhibition of Metallo-β-Lactamases for the Treatment of Carbapenem-Resistant Gram-Negative Bacterial Infections,2022,10.3390/ijms23031834,Scopus,10.3390/ijms23031834
Dynamic distribution and driving mechanisms of antibiotic resistance genes in a human-intensive watershed,2022,10.1016/j.watres.2022.118841,Scopus,10.1016/j.watres.2022.118841
Dynamics and key drivers of antibiotic resistance genes during aerobic composting amended with plant-derived and animal manure-derived biochars,2022,10.1016/j.biortech.2022.127236,Scopus,10.1016/j.biortech.2022.127236
Dynamics of Antimicrobial Resistance and Genomic Epidemiology of Multidrug-Resistant Salmonella enterica Serovar Indiana ST17 from 2006 to 2017 in China,2022,10.1128/msystems.00253-22,Scopus,10.1128/msystems.00253-22
Editorial overview: ‘Mathematical modelling of high-throughput and high-content data’,2022,10.1016/j.coisb.2021.100405,Scopus,10.1016/j.coisb.2021.100405
Editorial: Phage Biology and Phage Therapy,2022,10.3389/fmicb.2022.891848,Scopus,10.3389/fmicb.2022.891848
"Editorial: Plasmid transfer-mechanisms, ecology, evolution and applications",2022,10.3389/fmicb.2022.993628,Scopus,10.3389/fmicb.2022.993628
Electrospun poly(ω-pentadecalactone-co-ε-caprolactone)/gelatin/chitosan ternary nanofibers with antibacterial activity for treatment of skin infections,2022,10.1016/j.ejps.2021.106113,Scopus,10.1016/j.ejps.2021.106113
Emergence of growth and dormancy from a kinetic model of the Escherichia coli central carbon metabolism,2022,10.1103/PhysRevResearch.4.043223,Scopus,10.1103/physrevresearch.4.043223
Emergence of Meropenem Resistance Among Cefotaxime Non-susceptible Streptococcus pneumoniae: Evidence and Challenges,2022,10.3389/fmicb.2021.810414,Scopus,10.3389/fmicb.2021.810414
Encapsulation of iron nanoparticles with magnesium hydroxide shell for remarkable removal of ciprofloxacin from contaminated water,2022,10.1016/j.jcis.2021.07.154,Scopus,10.1016/j.jcis.2021.07.154
Environmental filtering dominated the antibiotic resistome assembly in river networks,2022,10.1016/j.scitotenv.2022.155293,Scopus,10.1016/j.scitotenv.2022.155293
Estimating the likelihood of ESBL-producing E. coli carriage in slaughter-aged pigs following bacterial introduction onto a farm: A multiscale risk assessment,2022,10.1016/j.mran.2021.100185,Scopus,10.1016/j.mran.2021.100185
Estimation of Rates of Non-neutral Mutations When Bacteria are Exposed to Subinhibitory Levels of Antibiotics,2022,10.1007/s11538-022-01085-5,Scopus,10.1007/s11538-022-01085-5
Evaluation of the whole proteome to design a novel mRNA-based vaccine against multidrug-resistant Serratia marcescens,2022,10.3389/fmicb.2022.960285,Scopus,10.3389/fmicb.2022.960285
Evolutionary optimisation of antibiotic dosing regimens for bacteria with different levels of resistance,2022,10.1016/j.artmed.2022.102405,Scopus,10.1016/j.artmed.2022.102405
Experimental and in Silico Analysis of TEM β-Lactamase Adaptive Evolution,2022,10.1021/acsinfecdis.2c00216,Scopus,10.1021/acsinfecdis.2c00216
Forsythiaside A improves Influenza A virus infection through TLR7 signaling pathway in the lungs of mice,2022,10.1186/s12906-022-03644-8,Scopus,10.1186/s12906-022-03644-8
"From surviving to thriving, the assembly processes of microbial communities in stone biodeterioration: A case study of the West Lake UNESCO World Heritage area in China",2022,10.1016/j.scitotenv.2021.150395,Scopus,10.1016/j.scitotenv.2021.150395
Genomic characterization of a carbapenem-resistant Citrobacter freundii cocarrying blaKPC-2 and blaNDM-1,2022,10.1016/j.jgar.2022.04.014,Scopus,10.1016/j.jgar.2022.04.014
Genomics Analysis to Identify Multiple Genetic Determinants That Drive the Global Transmission of the Pandemic ST95 Lineage of Extraintestinal Pathogenic Escherichia coli (ExPEC),2022,10.3390/pathogens11121489,Scopus,10.3390/pathogens11121489
"Good microbes, bad genes? The dissemination of antimicrobial resistance in the human microbiome",2022,10.1080/19490976.2022.2055944,Scopus,10.1080/19490976.2022.2055944
Guanidinium-rich lipopeptide functionalized bacteria-absorbing sponge as an effective trap-and-kill system for the elimination of focal bacterial infection,2022,10.1016/j.actbio.2022.05.052,Scopus,10.1016/j.actbio.2022.05.052
Hybrid QM/MM Free-Energy Evaluation of Drug-Resistant Mutational Effect on the Binding of an Inhibitor Indinavir to HIV-1 Protease,2022,10.1021/acs.jcim.1c01193,Scopus,10.1021/acs.jcim.1c01193
Hydrodynamic characteristics and separation efficiency of the series cyclone separator for pond aquaculture tail water treatment,2022,10.11975/j.issn.1002-6819.2022.20.006,Scopus,10.11975/j.issn.1002-6819.2022.20.006
Hydrophobicity Determines the Bacterial Killing Rate of α-Helical Antimicrobial Peptides and Influences the Bacterial Resistance Development,2022,10.1021/acs.jmedchem.2c01238,Scopus,10.1021/acs.jmedchem.2c01238
Identification and validation of potent Mycobacterial proteasome inhibitor from Enamine library,2022,10.1080/07391102.2021.1914173,Scopus,10.1080/07391102.2021.1914173
Identification of novel SARS-CoV-2 RNA dependent RNA polymerase (RdRp) inhibitors: From in silico screening to experimentally validated inhibitory activity,2022,10.1016/j.csbj.2022.02.001,Scopus,10.1016/j.csbj.2022.02.001
Imatinib and methazolamide ameliorate COVID-19-induced metabolic complications via elevating ACE2 enzymatic activity and inhibiting viral entry,2022,10.1016/j.cmet.2022.01.008,Scopus,10.1016/j.cmet.2022.01.008
Immunoinformatics Approach Toward the Introduction of a Novel Multi-Epitope Vaccine Against Clostridium difficile,2022,10.3389/fimmu.2022.887061,Scopus,10.3389/fimmu.2022.887061
Impact of bacterial infections and spontaneous bacterial peritonitis prophylaxis on phage-bacterial dynamics in cirrhosis,2022,10.1002/hep.32571,Scopus,10.1002/hep.32571
In Silico and in Vitro Screening of Natural Compounds as Broad-Spectrum β -Lactamase Inhibitors against Acinetobacter baumannii New Delhi Metallo- β -lactamase-1 (NDM-1),2022,10.1155/2022/4230788,Scopus,10.1155/2022/4230788
In silico and in vitro structure-stability-function relationship of analog peptides of Stigmurin and its antibacterial and antibiofilm activities,2022,10.1016/j.phrs.2022.106245,Scopus,10.1016/j.phrs.2022.106245
In silico modeling revealed new insights into the mechanism of action of enzyme 2'-5'-oligoadenylate synthetase in cattle,2022,10.1080/07391102.2021.2001373,Scopus,10.1080/07391102.2021.2001373
In vitro and in silico analysis of Thymus serpyllum essential oil as bioactivity enhancer of antibacterial and antifungal agents,2022,10.1080/07391102.2021.1943530,Scopus,10.1080/07391102.2021.1943530
In Vitro Techniques and Measurements of Phage Characteristics That Are Important for Phage Therapy Success,2022,10.3390/v14071490,Scopus,10.3390/v14071490
Interrupted Time Series Analysis of Pediatric Infectious Diseases and the Consumption of Antibiotics in an Atlantic European Region during the SARS-CoV-2 Pandemic,2022,10.3390/antibiotics11020264,Scopus,10.3390/antibiotics11020264
Investigations into the membrane activity of arenicin antimicrobial peptide AA139,2022,10.1016/j.bbagen.2022.130156,Scopus,10.1016/j.bbagen.2022.130156
Linkage and driving mechanisms of antibiotic resistome in surface and ground water: Their responses to land use and seasonal variation,2022,10.1016/j.watres.2022.118279,Scopus,10.1016/j.watres.2022.118279
Longitudinal Evaluation of Gut Bacteriomes and Viromes after Fecal Microbiota Transplantation for Eradication of Carbapenem-Resistant Enterobacteriaceae,2022,10.1128/msystems.01510-21,Scopus,10.1128/msystems.01510-21
Low-Level Cefepime Exposure Induces High-Level Resistance in Environmental Bacteria: Molecular Mechanism and Evolutionary Dynamics,2022,10.1021/acs.est.2c00793,Scopus,10.1021/acs.est.2c00793
Making data map-worthy—enhancing routine malaria data to support surveillance and mapping of Plasmodium falciparum anti-malarial resistance in a pre-elimination sub-Saharan African setting: a molecular and spatiotemporal epidemiology study,2022,10.1186/s12936-022-04224-4,Scopus,10.1186/s12936-022-04224-4
Manipulating Bacterial Biofilms Using Materiobiology and Synthetic Biology Approaches,2022,10.3389/fmicb.2022.844997,Scopus,10.3389/fmicb.2022.844997
Mechanism of drug resistance of BVDV induced by F224S mutation in RdRp: A case study of VP32947,2022,10.1016/j.compbiolchem.2022.107715,Scopus,10.1016/j.compbiolchem.2022.107715
Mechanisms of azole antifungal resistance in clinical isolates of Candida tropicalis,2022,10.1371/journal.pone.0269721,Scopus,10.1371/journal.pone.0269721
Mechanistic study of the antibacterial potential of the prenylated flavonoid auriculasin against Escherichia coli,2022,10.1002/ardp.202200360,Scopus,10.1002/ardp.202200360
"Metagenomic profiles of the resistome in subtropical estuaries: Co-occurrence patterns, indicative genes, and driving factors",2022,10.1016/j.scitotenv.2021.152263,Scopus,10.1016/j.scitotenv.2021.152263
Metal-free Kinugasa reaction catalyzed by external electric field,2022,10.1002/poc.4327,Scopus,10.1002/poc.4327
Metallo-β-lactamases inhibitor fisetin attenuates meropenem resistance in NDM-1-producing Escherichia coli,2022,10.1016/j.ejmech.2022.114108,Scopus,10.1016/j.ejmech.2022.114108
Microbial fuel cell compared to a chemostat,2022,10.1016/j.chemosphere.2022.133967,Scopus,10.1016/j.chemosphere.2022.133967
Microwave-assisted iron oxide process for efficient removal of tetracycline,2022,10.1016/j.jenvman.2022.114600,Scopus,10.1016/j.jenvman.2022.114600
Mining the bacterial genome to discover new antimicrobial molecules,2022,10.15252/emmm.202115409,Scopus,10.15252/emmm.202115409
Modeling the replication and transfer dynamics of bacterial plasmids in antibiotic resistance,2022,,Scopus,modeling the replication and transfer dynamics of bacterial plasmids in antibiotic resistance_2022
Molecular Epidemiology and Transmission Dynamics of the HIV-1 Epidemic in Ethiopia: Epidemic Decline Coincided With Behavioral Interventions Before ART Scale-Up,2022,10.3389/fmicb.2022.821006,Scopus,10.3389/fmicb.2022.821006
"Molecular insights into the differential efflux mechanism of Rv1634 protein, a multidrug transporter of major facilitator superfamily in Mycobacterium tuberculosis",2022,10.1002/prot.26253,Scopus,10.1002/prot.26253
Molecular Modeling of the Interaction of Taxifolin with Quorum Sensing Regulator LasR of Pseudomonas aeruginosa,2022,10.1007/978-3-030-92328-0_56,Scopus,10.1007/978-3-030-92328-0_56
Molecular Recognition of Citroflavonoids Naringin and Naringenin at the Active Site of the HMG-CoA Reductase and DNA Topoisomerase Type II Enzymes of Candida spp. and Ustilago maydis,2022,10.1007/s12088-021-00980-0,Scopus,10.1007/s12088-021-00980-0
Monitoring and Early Warning Analysis of the Epidemic Situation of Escherichia coli Based on Big Data Technology and Cloud Computing,2022,10.1155/2022/8739447,Scopus,10.1155/2022/8739447
Multidrug-resistant tuberculosis control in Rwanda overcomes a successful clone that causes most disease over a quarter century,2022,10.1016/j.jctube.2022.100299,Scopus,10.1016/j.jctube.2022.100299
Multiscale Simulations Identify Origins of Differential Carbapenem Hydrolysis by the OXA-48 β-Lactamase,2022,10.1021/acscatal.1c05694,Scopus,10.1021/acscatal.1c05694
MxB Disrupts Hepatitis C Virus NS5A–CypA Complex: Insights From a Combined Theoretical and Experimental Approach,2022,10.3389/fmicb.2022.849084,Scopus,10.3389/fmicb.2022.849084
Nationwide surveillance in Thailand revealed genotype-dependent dissemination of carbapenem-resistant Enterobacterales,2022,10.1099/mgen.0.000797,Scopus,10.1099/mgen.0.000797
Natural organic matters promoted conjugative transfer of antibiotic resistance genes: Underlying mechanisms and model prediction,2022,10.1016/j.envint.2022.107653,Scopus,10.1016/j.envint.2022.107653
Noise in a Metabolic Pathway Leads to Persister Formation in Mycobacterium tuberculosis,2022,10.1128/spectrum.02948-22,Scopus,10.1128/spectrum.02948-22
Occurrence and distribution of antibiotic resistant bacteria and genes in the Fuhe urban river and its driving mechanism,2022,10.1016/j.scitotenv.2022.153950,Scopus,10.1016/j.scitotenv.2022.153950
PH-Responsive Antimicrobial Peptide with Selective Killing Activity for Bacterial Abscess Therapy,2022,10.1021/acs.jmedchem.1c01485,Scopus,10.1021/acs.jmedchem.1c01485
Phage–Antibiotic Synergy Inhibited by Temperate and Chronic Virus Competition,2022,10.1007/s11538-022-01006-6,Scopus,10.1007/s11538-022-01006-6
Pharmacodynamic evaluation of intermittent versus extended and continuous infusions of piperacillin/tazobactam in a hollow-fibre infection model against Escherichia coli clinical isolates,2022,10.1093/jac/dkac273,Scopus,10.1093/jac/dkac273
Pharmacodynamic evaluation of piperacillin/tazobactam against extended-spectrum β-lactamase (ESBL)-producing versus non-ESBL-producing Escherichia coli in a hollow-fibre infection model,2022,10.1016/j.ijantimicag.2022.106623,Scopus,10.1016/j.ijantimicag.2022.106623
Pharmacodynamic Parameters of Pharmacokinetic/Pharmacodynamic (PK/PD) Integration Models,2022,10.3389/fvets.2022.860472,Scopus,10.3389/fvets.2022.860472
Pharmacodynamics of Meropenem and Tobramycin for Neonatal Meningoencephalitis: Novel Approaches to Facilitate the Development of New Agents to Address the Challenge of Antimicrobial Resistance,2022,10.1128/aac.02181-21,Scopus,10.1128/aac.02181-21
Pharmacokinetics and Pharmacodynamics of Colistin Combined With Isopropoxy Benzene Guanidine Against mcr-1-Positive Salmonella in an Intestinal Infection Model,2022,10.3389/fmicb.2022.907116,Scopus,10.3389/fmicb.2022.907116
"Pharmacophore screening, denovo designing, retrosynthetic analysis, and combinatorial synthesis of a novel lead VTRA1.1 against RecA protein of Acinetobacter baumannii",2022,10.1111/cbdd.14037,Scopus,10.1111/cbdd.14037
Phenotypic and molecular characterization of blaCTX-M-3 and blaCTX-M-55-producing monophasic Salmonella enterica serovar Typhimurium in Greece,2022,10.1016/j.jgar.2022.05.017,Scopus,10.1016/j.jgar.2022.05.017
Phenotypic and Molecular Characterization of Carbapenem-Heteroresistant Bacteroides fragilis Strains,2022,10.3390/antibiotics11050590,Scopus,10.3390/antibiotics11050590
"Phenotypic and transcriptional changes in Escherichia coli K12 in response to simulated microgravity on the EagleStat, a new 2D microgravity analog for bacterial studies.",2022,10.1016/j.lssr.2022.04.003,Scopus,10.1016/j.lssr.2022.04.003
PhREEPred: Phage Resistance Emergence Prediction Web Tool to Foresee Encapsulated Bacterial Escape from Phage Cocktail Treatment,2022,10.1016/j.jmb.2022.167670,Scopus,10.1016/j.jmb.2022.167670
Physicochemical and Theoretical Characterization of a New Small Non-Metal Schiff Base with a Differential Antimicrobial Effect against Gram-Positive Bacteria,2022,10.3390/ijms23052553,Scopus,10.3390/ijms23052553
PK/PD modelling of enrofloxacin against Glaesserella parasuis infection in pigs,2022,10.1111/jvp.13055,Scopus,10.1111/jvp.13055
