title,year,doi,source,article_key
Growth-Dependent Predation and Generalized Transduction of Antimicrobial Resistance by Bacteriophage,2022,10.1128/msystems.00135-22,WoS,10.1128/msystems.00135-22
Growth-mediated negative feedback shapes quantitative antibiotic response,2022,10.15252/msb.202110490,WoS,10.15252/msb.202110490
H1 helix of colicin U causes phospholipid membrane permeation,2022,10.1016/j.bbamem.2022.183866,WoS,10.1016/j.bbamem.2022.183866
Hemagglutinin Stability Determines Influenza A Virus Susceptibility to a Broad-Spectrum Fusion Inhibitor Arbidol,2022,10.1021/acsinfecdis.2c00178,WoS,10.1021/acsinfecdis.2c00178
Heterogeneous Structural Disturbance of Cell Membrane by Peptides with Modulated Hydrophobic Properties,2022,10.3390/pharmaceutics14112471,WoS,10.3390/pharmaceutics14112471
"Higher-order effects, continuous species interactions, and trait evolution shape microbial spatial dynamics",2022,10.1073/pnas.2020956119,WoS,10.1073/pnas.2020956119
Hospital outbreak of carbapenem- resistant Enterobacterales associated with a bla OXA-48 plasmid carried mostly by Escherichia coli ST399,2022,10.1099/mgen.0.000675,WoS,10.1099/mgen.0.000675
Host cell RecA activates a mobile element-encoded mutagenic DNA polymerase,2022,10.1093/nar/gkac515,WoS,10.1093/nar/gkac515
Identification of allosteric hotspots regulating the ribosomal RNA binding by antibiotic resistance-conferring Erm methyltransferases,2022,10.1016/j.jbc.2022.102208,WoS,10.1016/j.jbc.2022.102208
Identification of Bacterial Membrane Selectivity of Romo1-Derived Antimicrobial Peptide AMPR-22 via Molecular Dynamics,2022,10.3390/ijms23137404,WoS,10.3390/ijms23137404
Identification of natural inhibitor against L1 β-lactamase present in Stenotrophomonas maltophilia,2022,10.1007/s00894-022-05336-z,WoS,10.1007/s00894-022-05336-z
Identification of Potent DNA Gyrase Inhibitors Active against Mycobacterium tuberculosis,2022,10.1021/acs.jcim.1c01390,WoS,10.1021/acs.jcim.1c01390
Identifying Different Mutation Sites Leading to Resistance to the Direct-Acting Antiviral (DAA) Sofosbuvir in Hepatitis C Virus Patients from Egypt,2022,10.3390/microorganisms10040679,WoS,10.3390/microorganisms10040679
Immunoinformatics and Biophysics Approaches to Design a Novel Multi-Epitopes Vaccine Design against Staphylococcus auricularis,2022,10.3390/vaccines10050637,WoS,10.3390/vaccines10050637
Impedance sensing of antibiotic interactions with a pathogenic E. coli outer membrane supported bilayer,2022,10.1016/j.bios.2022.114045,WoS,10.1016/j.bios.2022.114045
In silico identification of two peptides with antibacterial activity against multidrug-resistant Staphylococcus aureus,2022,10.1038/s41522-022-00320-0,WoS,10.1038/s41522-022-00320-0
In silico investigation of riboswitches in fungi: structural and dynamical insights into TPP riboswitches in Aspergillus oryzae,2022,10.1080/15476286.2021.2015174,WoS,10.1080/15476286.2021.2015174
In situ solid-state NMR study of antimicrobial peptide interactions with erythrocyte membranes,2022,10.1016/j.bpj.2022.03.009,WoS,10.1016/j.bpj.2022.03.009
In vitro Susceptibility to β-Lactam Antibiotics and Viability of Neisseria gonorrhoeae Strains Producing Plasmid-Mediated Broad- and Extended-Spectrum β-Lactamases,2022,10.3389/fmicb.2022.896607,WoS,10.3389/fmicb.2022.896607
In vitro synergistic interaction between Melaleuca armillaris essential oil and erythromycin against Staphylococcus aureus isolated from dairy cows,2022,10.3389/fvets.2022.1005616,WoS,10.3389/fvets.2022.1005616
Integrating In Vitro and In Silico Analysis of a Cationic Antimicrobial Peptide Interaction with Model Membranes of Colistin-Resistant Pseudomonas aeruginosa Strains,2022,10.3390/pharmaceutics14061248,WoS,10.3390/pharmaceutics14061248
Inter-species interactions alter antibiotic efficacy in bacterial communities,2022,10.1038/s41396-021-01130-6,WoS,10.1038/s41396-021-01130-6
Interactions of E. coli with algae and aquatic vegetation in natural waters,2022,10.1016/j.watres.2021.117952,WoS,10.1016/j.watres.2021.117952
Intestinal Inflammation Reversibly Alters the Microbiota to Drive Susceptibility to Clostridioides difficile Colonization in a Mouse Model of Colitis,2022,10.1128/mbio.01904-22,WoS,10.1128/mbio.01904-22
Introduction of Plasmid to the Murine Gut via Consumption of an Escherichia coli Carrier and Examining the Impact of Bacterial Dosing and Antibiotics on Persistence,2022,10.1007/s40883-022-00248-z,WoS,10.1007/s40883-022-00248-z
Is It Possible to Find an Antimicrobial Peptide That Passes the Membrane Bilayer with Minimal Force Resistance? An Attempt at a Predictive Approach by Molecular Dynamics Simulation,2022,10.3390/ijms23115997,WoS,10.3390/ijms23115997
Kinetic and Structural Characterization of a Flavin-Dependent Putrescine N-Hydroxylase from Acinetobacter baumannii,2022,10.1021/acs.biochem.2c00493,WoS,10.1021/acs.biochem.2c00493
"Kinetics of Bacterial Adaptation, Growth, and Death at Didecyldimethylammonium Chloride sub-MIC Concentrations",2022,10.3389/fmicb.2022.758237,WoS,10.3389/fmicb.2022.758237
Large- scale characterization of the macrolide resistome reveals high diversity and several new pathogen- associated genes,2022,10.1099/mgen.0.000770,WoS,10.1099/mgen.0.000770
"Linear Regression Equations To Predict β-Lactam, Macrolide, Lincosamide, and Fluoroquinolone MICs from Molecular Antimicrobial Resistance Determinants in Streptococcus pneumoniae",2022,10.1128/AAC.01370-21,WoS,10.1128/aac.01370-21
"Linker-Improved Chimeric Endolysin Selectively Kills Staphylococcus aureus In Vitro, on Reconstituted Human Epidermis, and in a Murine Model of Skin Infection",2022,10.1128/aac.02273-21,WoS,10.1128/aac.02273-21
Lipid-mediated antimicrobial resistance: a phantom menace or a new hope?,2022,10.1007/s12551-021-00912-8,WoS,10.1007/s12551-021-00912-8
Long-Term Interactions of Salmonella Enteritidis With a Lytic Phage for 21 Days in High Nutrients Media,2022,10.3389/fcimb.2022.897171,WoS,10.3389/fcimb.2022.897171
Longitudinal Evolution of the Pseudomonas-Derived Cephalosporinase (PDC) Structure and Activity in a Cystic Fibrosis Patient Treated with β-Lactams,2022,10.1128/mbio.01663-22,WoS,10.1128/mbio.01663-22
Mathematical Modeling of Fluconazole Resistance in the Ergosterol Pathway of Candida albicans,2022,10.1128/msystems.00691-22,WoS,10.1128/msystems.00691-22
Mathematical Modelling Highlights the Potential for Genetic Manipulation as an Adjuvant to Counter Efflux-Mediated MDR in Salmonella,2022,10.1007/s11538-022-01011-9,WoS,10.1007/s11538-022-01011-9
Mathematical Modelling of Pseudomonas aeruginosa L-forms Reveals Complex Interplay Between Host Defence Mechanisms and Putative Treatments,2022,10.3389/fsysb.2022.899990,WoS,10.3389/fsysb.2022.899990
Mechanisms of antibiotic action shape the fitness landscapes of resistance mutations,2022,10.1016/j.csbj.2022.08.030,WoS,10.1016/j.csbj.2022.08.030
Mechanistic Insights into Enzyme Catalysis from Explaining Machine-Learned Quantum Mechanical and Molecular Mechanical Minimum Energy Pathways,2022,10.1021/acsphyschemau.2c00005,WoS,10.1021/acsphyschemau.2c00005
"Membrane fluidity, composition, and charge affect the activity and selectivity of the AMP ascaphin-8",2022,10.1016/j.bpj.2022.07.018,WoS,10.1016/j.bpj.2022.07.018
Methicillin-Resistant Staphylococcus aureus: Docking-Based Virtual Screening and Molecular Dynamics Simulations to Identify Potential Penicillin-Binding Protein 2a Inhibitors from Natural Flavonoids,2022,10.1155/2022/9130700,WoS,10.1155/2022/9130700
Microencapsulation of Citrus aurantifolia essential oil with the optimized CaCl2 crosslinker and its antibacterial study for cosmetic textiles,2022,10.1039/d2ra04053k,WoS,10.1039/d2ra04053k
Mitochondrial cyclophilin D promotes disease tolerance by licensing NK cell development and IL-22 production against influenza virus,2022,10.1016/j.celrep.2022.110974,WoS,10.1016/j.celrep.2022.110974
Model architectures for bacterial membranes,2022,10.1007/s12551-021-00913-7,WoS,10.1007/s12551-021-00913-7
Modeling Polygenic Antibiotic Resistance Evolution in Biofilms,2022,10.3389/fmicb.2022.916035,WoS,10.3389/fmicb.2022.916035
Modeling the MreB-CbtA Interaction to Facilitate the Prediction and Design of Candidate Antibacterial Peptides,2022,10.3389/fmolb.2021.814935,WoS,10.3389/fmolb.2021.814935
Modelling of filamentous phage-induced antibiotic tolerance of P. aeruginosa,2022,10.1371/journal.pone.0261482,WoS,10.1371/journal.pone.0261482
Modelling the synergistic effect of bacteriophage and antibiotics on bacteria: Killers and drivers of resistance evolution,2022,10.1371/journal.pcbi.1010746,WoS,10.1371/journal.pcbi.1010746
Modulation of free energy landscapes as a strategy for the design of antimicrobial peptides,2022,10.1007/s10867-022-09605-z,WoS,10.1007/s10867-022-09605-z
Molecular Basis of Rhodomyrtone Resistance in Staphylococcus aureus,2022,10.1128/mbio.03833-21,WoS,10.1128/mbio.03833-21
Molecular docking studies and biological evaluation of isoxazole-carboxamide derivatives as COX inhibitors and antimicrobial agents,2022,10.1007/s13205-022-03408-8,WoS,10.1007/s13205-022-03408-8
Molecular Mechanism of Staphylococcus xylosus Resistance Against Tylosin and Florfenicol,2022,10.2147/IDR.S379264,WoS,10.2147/idr.s379264
Molecular Regulatory Mechanisms Drive Emergent Pathogenetic Properties of Neisseria gonorrhoeae,2022,10.3390/microorganisms10050922,WoS,10.3390/microorganisms10050922
Multi-label classification for multi-drug resistance prediction of Escherichia coli,2022,10.1016/j.csbj.2022.03.007,WoS,10.1016/j.csbj.2022.03.007
Multiple Stochastic Parameters Influence Genome Dynamics in a Heterozygous Diploid Eukaryotic Model,2022,10.3390/jof8070650,WoS,10.3390/jof8070650
Multiwalled Carbon Nanotubes Promote Bacterial Conjugative Plasmid Transfer,2022,10.1128/spectrum.00410-22,WoS,10.1128/spectrum.00410-22
Mutations in passive residues modulate 3D-structure of NDM (New Delhi metallo-β-lactamase) protein that endue in drug resistance: a MD simulation approach,2022,10.1080/07391102.2021.1930165,WoS,10.1080/07391102.2021.1930165
"Nanohybrid of Thymol and 2D Simonkolleite Enhances Inhibition of Bacterial Growth, Biofilm Formation, and Free Radicals",2022,10.3390/molecules27196161,WoS,10.3390/molecules27196161
Nanoscale Features of Tunable Bacterial Outer Membrane Models Revealed by Correlative Microscopy,2022,10.1021/acs.langmuir.2c00628,WoS,10.1021/acs.langmuir.2c00628
Near Future Perspective of ESBL-Producing Klebsiella pneumoniae Strains Using Mathematical Modeling,2022,10.32604/cmes.2022.016957,WoS,10.32604/cmes.2022.016957
Nemonoxacin Enhances Antibacterial Activity and Anti-Resistance Mutation Ability of Vancomycin against Methicillin-Resistant Staphylococcus aureus in an In Vitro Dynamic Pharmacokinetic/Pharmacodynamic Model,2022,10.1128/aac.01800-21,WoS,10.1128/aac.01800-21
Neuroprotective Drug Discovery From Phytochemicals and Metabolites for CNS Viral Infection: A Systems Biology Approach With Clinical and Imaging Validation,2022,10.3389/fnins.2022.917867,WoS,10.3389/fnins.2022.917867
New formula of the green synthesised Au@Ag core@shell nanoparticles using propolis extract presented high antibacterial and anticancer activity,2022,10.1186/s13568-022-01450-6,WoS,10.1186/s13568-022-01450-6
"New pyrazolylpyrazoline derivatives as dual acting antimalarial-antileishamanial agents: synthesis, biological evaluation and molecular modelling simulations",2022,10.1080/14756366.2022.2117316,WoS,10.1080/14756366.2022.2117316
Non-genetic resistance facilitates survival while hindering the evolution of drug resistance due to intraspecific competition,2022,10.1088/1478-3975/ac8c17,WoS,10.1088/1478-3975/ac8c17
Novel D-form of hybrid peptide (D-AP19) rapidly kills Acinetobacter baumannii while tolerating proteolytic enzymes,2022,10.1038/s41598-022-20236-1,WoS,10.1038/s41598-022-20236-1
Nutrient Gradients Mediate Complex Colony-Level Antibiotic Responses in Structured Microbial Populations,2022,10.3389/fmicb.2022.740259,WoS,10.3389/fmicb.2022.740259
"Occurrence, toxicity and adsorptive removal of the chloramphenicol antibiotic in water: a review",2022,10.1007/s10311-022-01416-x,WoS,10.1007/s10311-022-01416-x
"One-pot synthesis, X-ray crystal structure, and identification of potential molecules against COVID-19 main protease through structure-guided modeling and simulation approach",2022,10.1016/j.arabjc.2022.104230,WoS,10.1016/j.arabjc.2022.104230
Optimal control and Bayes inference applied to complex microbial communities,2022,10.3934/mbe.2022323,WoS,10.3934/mbe.2022323
Optimal dose of lactoferrin reduces the resilience of in vitro Staphylococcus aureus colonies,2022,10.1371/journal.pone.0273088,WoS,10.1371/journal.pone.0273088
Optimizing Antimicrobial Therapy by Integrating Multi-Omics With Pharmacokinetic/Pharmacodynamic Models and Precision Dosing,2022,10.3389/fphar.2022.915355,WoS,10.3389/fphar.2022.915355
Pan-genomic and comparative analysis of Pediococcus pentosaceus focused on the in silico assessment of pediocin-like bacteriocins,2022,10.1016/j.csbj.2022.09.041,WoS,10.1016/j.csbj.2022.09.041
Persistence of plasmids targeted by CRISPR interference in bacterial populations,2022,10.1073/pnas.2114905119,WoS,10.1073/pnas.2114905119
Phenotypic and genetic changes associated with the seesaw effect in MRSA strain N315 in a bioreactor model,2022,10.1016/j.jgar.2022.01.013,WoS,10.1016/j.jgar.2022.01.013
Phenotypic heterogeneity in persisters: a novel 'hunker' theory of persistence,2022,10.1093/femsre/fuab042,WoS,10.1093/femsre/fuab042
Physicochemical and Biological Insights Into the Molecular Interactions Between Extracellular DNA and Exopolysaccharides in Myxococcus xanthus Biofilms,2022,10.3389/fmicb.2022.861865,WoS,10.3389/fmicb.2022.861865
Polymyxins induce lipid scrambling and disrupt the homeostasis of Gram-negative bacteria membrane,2022,10.1016/j.bpj.2022.08.007,WoS,10.1016/j.bpj.2022.08.007
Predation Strategies of the Bacterium Bdellovibrio bacteriovorus Result in Overexploitation and Bottlenecks,2022,10.1128/AEM.01082-21,WoS,10.1128/aem.01082-21
Predicting the re-distribution of antibiotic molecules caused by inter-species interactions in microbial communities,2022,10.1038/s43705-022-00186-5,WoS,10.1038/s43705-022-00186-5
Prediction of antimicrobial resistance based on whole-genome sequencing and machine learning,2022,10.1093/bioinformatics/btab681,WoS,10.1093/bioinformatics/btab681
"Pseudomonas aeruginosa: pathogenesis, virulence factors, antibiotic resistance, interaction with host, technology advances and emerging therapeutics",2022,10.1038/s41392-022-01056-1,WoS,10.1038/s41392-022-01056-1
Quantifying the effect of in-hospital antimicrobial use on the development of colistin-resistant Acinetobacter baumannii strains: a time series analysis,2022,10.1136/ejhpharm-2020-002606,WoS,10.1136/ejhpharm-2020-002606
Quercetin Reduces the Virulence of S. aureus by Targeting CIpP to Protect Mice from MRSA-Induced Lethal Pneumonia,2022,10.1128/spectrum.02340-21,WoS,10.1128/spectrum.02340-21
Rational Discovery of Antimicrobial Peptides by Means of Artificial Intelligence,2022,10.3390/membranes12070708,WoS,10.3390/membranes12070708
Recombination resolves the cost of horizontal gene transfer in experimental populations of Helicobacter pylori,2022,10.1073/pnas.2119010119,WoS,10.1073/pnas.2119010119
"Requirement of a putative mitochondrial GTPase, GemA, for azole susceptibility, virulence, and cell wall integrity in Aspergillus fumigatus",2022,10.3389/fmicb.2022.957857,WoS,10.3389/fmicb.2022.957857
Restoring and Enhancing the Potency of Existing Antibiotics against Drug-Resistant Gram-Negative Bacteria through the Development of Potent Small-Molecule Adjuvants,2022,10.1021/acsinfecdis.2c00121,WoS,10.1021/acsinfecdis.2c00121
RNA nucleotide methylation: 2021 update,2022,10.1002/wrna.1691,WoS,10.1002/wrna.1691
Role of internal loop dynamics in antibiotic permeability of outer membrane porins,2022,10.1073/pnas.2117009119,WoS,10.1073/pnas.2117009119
Second compartment widens plasmid invasion conditions: Two-compartment pair-formation model of conjugation in the gut,2022,10.1016/j.jtbi.2021.110937,WoS,10.1016/j.jtbi.2021.110937
Segregational instability of multicopy plasmids: A population genetics approach,2022,10.1002/ece3.9469,WoS,10.1002/ece3.9469
Self-Assembled Cationic Nanoparticles Combined with Curcumin against Multidrug-Resistant Bacteria,2022,10.1021/acsomega.2c02855,WoS,10.1021/acsomega.2c02855
Simulated Intravenous versus Inhaled Tobramycin with or without Intravenous Ceftazidime Evaluated against Hypermutable Pseudomonas aeruginosa via a Dynamic Biofilm Model and Mechanism-Based Modeling,2022,10.1128/aac.02203-21,WoS,10.1128/aac.02203-21
Simulation Study of the Effect of Antimicrobial Peptide Associations on the Mechanism of Action with Bacterial and Eukaryotic Membranes,2022,10.3390/membranes12090891,WoS,10.3390/membranes12090891
Spatial Characteristics of the Efflux Pump MexB Determine Inhibitor Binding,2022,10.1128/aac.00672-22,WoS,10.1128/aac.00672-22
Spiropyrimidinetriones: a Class of DNA Gyrase Inhibitors with Activity against Mycobacterium tuberculosis and without Cross-Resistance to Fluoroquinolones,2022,10.1128/aac.02192-21,WoS,10.1128/aac.02192-21
Stochastic establishment of β-lactam-resistant Escherichia coli mutants reveals conditions for collective resistance,2022,10.1098/rspb.2021.2486,WoS,10.1098/rspb.2021.2486
Structural chemistry and molecular-level interactome reveals histidine kinase EvgS to subvert both antimicrobial resistance and virulence in Shigella flexneri 2a str. 301,2022,10.1007/s13205-022-03325-w,WoS,10.1007/s13205-022-03325-w
Structure and dynamics of SARS-CoV-2 proofreading exoribonuclease ExoN,2022,10.1073/pnas.2106379119,WoS,10.1073/pnas.2106379119
Structure-activity relationship studies for inhibitors for vancomycin-resistant Enterococcus and human carbonic anhydrases,2022,10.1080/14756366.2022.2092729,WoS,10.1080/14756366.2022.2092729
Study on silver ions binding to fi-lactoglobulin,2022,10.1016/j.bpc.2022.106897,WoS,10.1016/j.bpc.2022.106897
Synergistic and antibiofilm potential of Curcuma aromatica derived silver nanoparticles in combination with antibiotics against multidrug-resistant pathogens,2022,10.3389/fchem.2022.1029056,WoS,10.3389/fchem.2022.1029056
Synergistic influence on microbial communities ascribed to copper and tetracycline during aerobic composting: Insights into bacterial and fungal structures,2022,10.3389/fevo.2022.1019494,WoS,10.3389/fevo.2022.1019494
Synthesis and Biological Evaluation of Novel Fusidic Acid Derivatives as Two-in-One Agent with Potent Antibacterial and Anti-Inflammatory Activity,2022,10.3390/antibiotics11081026,WoS,10.3390/antibiotics11081026
Systems Biology: New Insight into Antibiotic Resistance,2022,10.3390/microorganisms10122362,WoS,10.3390/microorganisms10122362
"Temporin B Forms Hetero-Oligomers with Temporin L, Modifies Its Membrane Activity, and Increases the Cooperativity of Its Antibacterial Pharmacodynamic Profile",2022,10.1021/acs.biochem.1c00762,WoS,10.1021/acs.biochem.1c00762
Tetraploidy accelerates adaptation under drug selection in a fungal pathogen,2022,10.3389/ffunb.2022.984377,WoS,10.3389/ffunb.2022.984377
The coordination of anti-phage immunity mechanisms in bacterial cells,2022,10.1038/s41467-022-35203-7,WoS,10.1038/s41467-022-35203-7
The dynamic transcriptome during maturation of biofilms formed by methicillin-resistant Staphylococcus aureus,2022,10.3389/fmicb.2022.882346,WoS,10.3389/fmicb.2022.882346
The gossip paradox: Why do bacteria share genes?,2022,10.3934/mbe.2022257,WoS,10.3934/mbe.2022257
The impact of public health interventions on the future prevalence of ESBL-producing Klebsiella pneumoniae: a population based mathematical modelling study,2022,10.1186/s12879-022-07441-z,WoS,10.1186/s12879-022-07441-z
The potential of genomics for infectious disease forecasting,2022,10.1038/s41564-022-01233-6,WoS,10.1038/s41564-022-01233-6
The role of Acinetobacter baumannii CarO outer membrane protein in carbapenems influx,2022,10.1016/j.resmic.2022.103966,WoS,10.1016/j.resmic.2022.103966
The role of mathematical modelling in understanding prokaryotic predation,2022,10.3389/fmicb.2022.1037407,WoS,10.3389/fmicb.2022.1037407
The small-molecule SMARt751 reverses Mycobacterium tuberculosis resistance to ethionamide in acute and chronic mouse models of tuberculosis,2022,10.1126/scitranslmed.aaz6280,WoS,10.1126/scitranslmed.aaz6280
The Specific Capsule Depolymerase of Phage PMK34 Sensitizes Acinetobacter baumannii to Serum Killing,2022,10.3390/antibiotics11050677,WoS,10.3390/antibiotics11050677
The zebrafish embryo as an in vivo model for screening nanoparticle-formulated lipophilic anti-tuberculosis compounds,2022,10.1242/dmm.049147,WoS,10.1242/dmm.049147
Towards a Harmonized Terminology: A Glossary for Biocide Susceptibility Testing,2022,10.3390/pathogens11121455,WoS,10.3390/pathogens11121455
Transcription factor binding process is the primary driver of noise in gene expression,2022,10.1371/journal.pgen.1010535,WoS,10.1371/journal.pgen.1010535
Transcriptome Analysis of Pseudomonas aeruginosa Biofilm Infection in an Ex Vivo Pig Model of the Cystic Fibrosis Lung,2022,10.1128/aem.01789-21,WoS,10.1128/aem.01789-21
Use of Transposon Directed Insertion-Site Sequencing to Probe the Antibacterial Mechanism of a Model Honey on E. coli K-12,2022,10.3389/fmicb.2021.803307,WoS,10.3389/fmicb.2021.803307
Vaccinomics to Design a Multi-Epitopes Vaccine for Acinetobacter baumannii,2022,10.3390/ijerph19095568,WoS,10.3390/ijerph19095568
Virtual screening and molecular dynamics simulation for identification of natural antiviral agents targeting SARS-CoV-2 NSP10,2022,10.1016/j.bbrc.2022.08.029,WoS,10.1016/j.bbrc.2022.08.029
Wet-dry cycles protect surface-colonizing bacteria from major antibiotic classes,2022,10.1038/s41396-021-01051-4,WoS,10.1038/s41396-021-01051-4
Within-Host Genotypic and Phenotypic Diversity of Contemporaneous Carbapenem-Resistant Klebsiella pneumoniae from Blood Cultures of Patients with Bacteremia,2022,10.1128/mbio.02906-22,WoS,10.1128/mbio.02906-22
Zidebactam restores sulbactam susceptibility against carbapenem-resistant Acinetobacter baumannii isolates,2022,10.3389/fcimb.2022.918868,WoS,10.3389/fcimb.2022.918868
A data-driven machine learning approach for discovering potent LasR inhibitors,2023,10.1080/21655979.2023.2243416,WoS,10.1080/21655979.2023.2243416
A dynamic compartment model for xylem loading and long-distance transport of iron explains the effect of kanamycin on metal uptake in Arabidopsis,2023,10.3389/fpls.2023.1147598,WoS,10.3389/fpls.2023.1147598
A Longitudinal Study on the Dynamics of Salmonella enterica Prevalence and Serovar Composition in Beef Cattle Feces and Lymph Nodes and Potential Contributing Sources from the Feedlot Environment,2023,10.1128/aem.00033-23,WoS,10.1128/aem.00033-23
A Look into Causal Effects under Entangled Treatment in Graphs: Investigating the Impact of Contact on MRSA Infection,2023,10.1145/3580305.3599763,WoS,10.1145/3580305.3599763
A mathematician's guide to plasmids: an introduction to plasmid biology for modellers,2023,10.1099/mic.0.001362,WoS,10.1099/mic.0.001362
A mechanism-based pathway toward administering highly active N-phage cocktails,2023,10.3389/fmicb.2023.1292618,WoS,10.3389/fmicb.2023.1292618
A novel fold for acyltransferase-3 (AT3) proteins provides a framework for transmembrane acyl-group transfer,2023,10.7554/eLife.81547,WoS,10.7554/elife.81547
"A stochastic model of antibiotic misuse, economy, and drug resistance: relating mutant extinction probability to socioeconomic and epidemiological factors",2023,10.1080/13873954.2023.2244175,WoS,10.1080/13873954.2023.2244175
A subunit vaccine against pneumonia: targeting Streptococcus pneumoniae and Klebsiella pneumoniae,2023,10.1007/s13721-023-00416-3,WoS,10.1007/s13721-023-00416-3
Acyl chain length tuning improves antimicrobial potency and biocompatibility of short designed lipopeptides,2023,10.1016/j.jcis.2022.10.114,WoS,10.1016/j.jcis.2022.10.114
Adaptation of an asexual population with environmental changes*,2023,10.1051/mmnp/2023024,WoS,10.1051/mmnp/2023024
An expectation-maximization algorithm for estimating proportions of deletions among bacterial populations with application to study antibiotic resistance gene transfer in Enterococcus faecalis,2023,10.1007/s42995-022-00144-z,WoS,10.1007/s42995-022-00144-z
An RNA modification enzyme directly senses reactive oxygen species for translational regulation in Enterococcus faecalis,2023,10.1038/s41467-023-39790-x,WoS,10.1038/s41467-023-39790-x
An Update on the Therapeutic Potential of Antimicrobial Peptides against Acinetobacter baumannii Infections,2023,10.3390/ph16091281,WoS,10.3390/ph16091281
Antidepressants can induce mutation and enhance persistence toward multiple antibiotics,2023,10.1073/pnas.2208344120,WoS,10.1073/pnas.2208344120
Antimicrobial resistance level and conjugation permissiveness shape plasmid distribution in clinical enterobacteria,2023,10.1073/pnas.2314135120,WoS,10.1073/pnas.2314135120
ApoE Mimetic Peptide COG1410 Exhibits Strong Additive Interaction with Antibiotics Against Mycobacterium smegmatis,2023,10.2147/IDR.S403232,WoS,10.2147/idr.s403232
Autoencoder neural networks enable low dimensional structure analyses of microbial growth dynamics,2023,10.1038/s41467-023-43455-0,WoS,10.1038/s41467-023-43455-0
"Azithromycin, a potent autophagy inhibitor for cancer therapy, perturbs cytoskeletal protein dynamics",2023,10.1038/s41416-023-02210-4,WoS,10.1038/s41416-023-02210-4
Bacterial community assembly and antibiotic resistance genes in soils exposed to antibiotics at environmentally relevant concentrations,2023,10.1111/1462-2920.16371,WoS,10.1111/1462-2920.16371
Bacterial cytological profiling reveals interactions between jumbo phage φKZ infection and cell wall active antibiotics in Pseudomonas aeruginosa,2023,10.1371/journal.pone.0280070,WoS,10.1371/journal.pone.0280070
Bacterial motility can govern the dynamics of antibiotic resistance evolution,2023,10.1038/s41467-023-41196-8,WoS,10.1038/s41467-023-41196-8
BamA-targeted antimicrobial peptide design for enhanced efficacy and reduced toxicity,2023,10.1007/s00726-023-03307-z,WoS,10.1007/s00726-023-03307-z
"Biocide Susceptibility and Antimicrobial Resistance of Escherichia coli Isolated from Swine Feces, Pork Meat and Humans in Germany",2023,10.3390/antibiotics12050823,WoS,10.3390/antibiotics12050823
Butyrate Protects against Clostridium difficile Infection by Regulating Bile Acid Metabolism,2023,10.1128/spectrum.04479-22,WoS,10.1128/spectrum.04479-22
Capturing Value Attributes in the Economic Evaluation of Ceftazidime with Avibactam for Treating Severe Aerobic Gram-Negative Bacterial Infections in the United Kingdom,2023,10.1007/s40273-023-01310-6,WoS,10.1007/s40273-023-01310-6
Ceftolozane-Tazobactam against Pseudomonas aeruginosa Cystic Fibrosis Clinical Isolates in the Hollow-Fiber Infection Model: Challenges Imposed by Hypermutability and Heteroresistance,2023,10.1128/aac.00414-23,WoS,10.1128/aac.00414-23
Characterization of a Class A β-Lactamase from Francisella tularensis (Ftu-1) Belonging to a Unique Subclass toward Understanding AMR,2023,10.1021/acsbiomedchemau.2c00044,WoS,10.1021/acsbiomedchemau.2c00044
Ciprofloxacin in combination with bacteriophage cocktails against multi-drug resistant Pseudomonas aeruginosa in ex vivo simulated endocardial vegetation models,2023,10.1128/aac.00728-23,WoS,10.1128/aac.00728-23
Circular and L50-like leaderless enterocins share a common ABC-transporter immunity gene,2023,10.1186/s12864-023-09750-2,WoS,10.1186/s12864-023-09750-2
Clustering minimal inhibitory concentration data through Bayesian mixture models: An application to detect Mycobacterium tuberculosis resistance mutations,2023,10.1177/09622802231211010,WoS,10.1177/09622802231211010
Community interactions drive the evolution of antibiotic tolerance in bacteria,2023,10.1073/pnas.2209043119,WoS,10.1073/pnas.2209043119
Comparative hydrodynamic and nanoscale imaging study on the interactions of teicoplanin-A2 and bovine submaxillary mucin as a model ocular mucin,2023,10.1038/s41598-023-38036-6,WoS,10.1038/s41598-023-38036-6
Comparative Meropenem Pharmacodynamics and Emergence of Resistance against Carbapenem-Susceptible Non-Carbapenemase-Producing and Carbapenemase-Producing Enterobacterales: A Pharmacodynamic Study in a Hollow-Fiber Infection Model,2023,10.3390/antibiotics12121717,WoS,10.3390/antibiotics12121717
Comparative Study of the Removal Efficiency of Nalidixic Acid by Poly[(4-vinylbenzyl)trimethylammonium Chloride] and N-Alkylated Chitosan through the Ultrafiltration Technique and Its Approximation through Theoretical Calculations,2023,10.3390/polym15153185,WoS,10.3390/polym15153185
Conformational dynamics and putative substrate extrusion pathways of the N-glycosylated outer membrane factor CmeC from Campylobacter jejuni,2023,10.1371/journal.pcbi.1010841,WoS,10.1371/journal.pcbi.1010841
Conformational restriction shapes the inhibition of a multidrug efflux adaptor protein,2023,10.1038/s41467-023-39615-x,WoS,10.1038/s41467-023-39615-x
Contribution of the SOS response and the DNA repair systems to norfloxacin induced mutations in E. coli,2023,10.1007/s42995-023-00185-y,WoS,10.1007/s42995-023-00185-y
Converging PMF Calculations of Antibiotic Permeation across an Outer Membrane Porin with Subkilocalorie per Mole Accuracy,2023,10.1021/acs.jcim.3c00880,WoS,10.1021/acs.jcim.3c00880
